id,production_companies,Movie_profit
222935,TSG Entertainment,293151265.0
168530,Universal Pictures,128997819.0
168530,Rainforest Films,128997819.0
168530,Cube Vision,128997819.0
168530,Relativity Media,128997819.0
171274,Ghoulardi Film Company,-8889025.0
171274,Warner Bros.,-8889025.0
137094,Paramount Pictures,-9450893.0
137094,Di Bonaventura Pictures,-9450893.0
137094,Mace Neufeld Productions,-9450893.0
137094,Skydance Productions,-9450893.0
137094,Etalon film,-9450893.0
225574,StudioCanal,172809600.0
225574,Silver Pictures,172809600.0
225574,TF1 Films Production,172809600.0
225574,Canal+,172809600.0
225574,Anton Capital Entertainment (ACE),172809600.0
206487,Screen Australia,-2500000.0
206487,Screen Queensland,-2500000.0
206487,Blacklab Entertainment,-2500000.0
206487,Wolfhound Pictures,-2500000.0
154400,Fox Searchlight Pictures,6058381.0
154400,Chernin Entertainment,6058381.0
97020,Columbia Pictures,119379423.0
97020,Strike Entertainment,119379423.0
97020,Metro-Goldwyn-Mayer (MGM),119379423.0
157353,Alcon Entertainment,3039258.0
157353,Syncopy,3039258.0
157353,DMG Entertainment,3039258.0
157353,Straight Up Films,3039258.0
193610,Twentieth Century Fox Film Corporation,156781193.0
193610,LBI Productions,156781193.0
82703,20th Century Fox,127912430.0
189,Miramax Films,-25592384.0
189,Troublemaker Studios,-25592384.0
189,AR Films,-25592384.0
189,Aldamisa Entertainment,-25592384.0
189,Demarest Films,-25592384.0
172385,Blue Sky Studios,397188435.0
172385,Twentieth Century Fox Animation,397188435.0
100042,New Line Cinema,129837010.0
100042,Universal Pictures,129837010.0
100042,Conundrum Entertainment,129837010.0
100042,Red Granite Pictures,129837010.0
152760,Columbia Pictures,84984035.0
152760,Studio Babelsberg,84984035.0
152760,Fox 2000 Pictures,84984035.0
152760,Smokehouse Pictures,84984035.0
152760,Obelisk Productions,84984035.0
227306,Legendary Pictures,98442937.0
227306,3 Arts Entertainment,98442937.0
227306,Jolie Pas,98442937.0
273895,Plan B Entertainment,46787908.0
273895,Harpo Films,46787908.0
273895,Celador Films,46787908.0
273895,Cloud Eight Films,46787908.0
273895,PathÃ©,46787908.0
265177,TÃ©lÃ©film Canada,-1405930.0
265177,Super Ã‰cran,-1405930.0
265177,SODEC,-1405930.0
265177,Metafilms,-1405930.0
228970,Fox Searchlight Pictures,37501541.0
228970,Pacific Standard,37501541.0
76649,Impact Pictures,-12168369.0
76649,TriStar Pictures,-12168369.0
76649,Don Carmody Productions,-12168369.0
76649,FilmDistrict,-12168369.0
76649,Constantin Film International,-12168369.0
239571,Relativity Media,9926213.0
196867,Columbia Pictures,68821816.0
196867,Sony Pictures Entertainment (SPE),68821816.0
196867,Overbrook Entertainment,68821816.0
228326,Twentieth Century Fox Film Corporation,47437106.0
228326,Reel FX Creative Studios,47437106.0
228326,Twentieth Century Fox Animation,47437106.0
228326,Chatrone,47437106.0
239563,The Weinstein Company,41837234.0
239563,Crescendo Productions,41837234.0
239563,Chernin Entertainment,41837234.0
239563,Goldenlight Films,41837234.0
136797,DreamWorks SKG,137277636.0
136797,Reliance Entertainment,137277636.0
136797,Bandito Brothers,137277636.0
136797,Touchstone Pictures,137277636.0
136797,Electronic Arts,137277636.0
228194,Amblin Entertainment,66880821.0
228194,Harpo Films,66880821.0
228194,Participant Media,66880821.0
228194,Imagenation Abu Dhabi FZ,66880821.0
228194,Reliance Entertainment,66880821.0
170687,Laika Entertainment,48255770.0
87093,The Weinstein Company,18883511.0
87093,Silverwood Films,18883511.0
87093,Electric City Entertainment,18883511.0
87093,Tim Burton Productions,18883511.0
241254,Grindstone Entertainment Group,248586800.0
241254,Emmett/Furla Films,248586800.0
241254,Oasis Films,248586800.0
241254,Aperture Entertainment,248586800.0
242095,Automatik Entertainment,-3399104.0
242095,Low Spark Films,-3399104.0
216282,New Line Cinema,110602194.0
216282,Village Roadshow Pictures,110602194.0
216282,Broken Road Productions,110602194.0
218836,Walt Disney Pictures,101165787.0
218836,DisneyToon Studios,101165787.0
218836,Prana Studios,101165787.0
218836,Prana Animation Studios,101165787.0
144336,Open Road Films,-17491482.0
144336,QED International,-17491482.0
144336,Albert S. Ruddy Productions,-17491482.0
144336,Crave Films,-17491482.0
144336,Roth Films,-17491482.0
136835,Sony Pictures,40630415.0
136835,Screen Gems,40630415.0
284293,Killer Films,36797583.0
284293,Big Indie Pictures,36797583.0
284293,Backup Media,36797583.0
284293,BSM Studio,36797583.0
256274,Legendary Pictures,35100000.0
87492,Likely Story,-11903700.0
87492,Media Rights Capital,-11903700.0
87492,Annapurna Pictures,-11903700.0
226857,Universal Pictures,14077920.0
226857,Fake Empire,14077920.0
226857,Bluegrass Films,14077920.0
157845,Porchlight Films,-9954577.0
157845,FilmNation Entertainment,-9954577.0
157845,Screen Australia,-9954577.0
157845,Screen NSW,-9954577.0
157845,Blue-Tongue Films,-9954577.0
184098,Screen Gems,46181428.0
184098,Will Packer Productions,46181428.0
184098,Silver State Production Services,46181428.0
271674,Qwerty Films,-5895284.0
271674,Alliance Films,-5895284.0
271674,Canal+,-5895284.0
271674,TF1 Droits Audiovisuels,-5895284.0
271674,Scope Pictures,-5895284.0
187596,Lakeshore Entertainment,-14940791.0
187596,Sidney Kimmel Entertainment,-14940791.0
187596,FilmDistrict,-14940791.0
250546,New Line Cinema,248773813.0
250546,The Safran Company,248773813.0
250546,Evergreen Media Group,248773813.0
250546,RatPac-Dune Entertainment,248773813.0
100241,Lakeshore Entertainment,6154592.0
100241,Sidney Kimmel Entertainment,6154592.0
100241,Lionsgate,6154592.0
100241,Hopscotch Films,6154592.0
225565,Treehouse Pictures,18049082.0
200505,Summit Entertainment,1831145.0
200505,Lionsgate,1831145.0
254473,Canal+,40896829.0
254473,EuropaCorp,40896829.0
254473,CinÃ©+,40896829.0
254473,D8,40896829.0
242224,South Australian Film Corporation,4676471.0
242224,Screen Australia,4676471.0
242224,Smoking Gun Productions,4676471.0
242224,Causeway Films,4676471.0
226486,New Line Cinema,80525432.0
226486,Gary Sanchez Productions,80525432.0
137321,Village Roadshow Pictures,-29199769.0
137321,Weed Road Pictures,-29199769.0
137321,Warner Bros.,-29199769.0
241848,HanWay Films,-2632839.0
241848,Snoot Entertainment,-2632839.0
256917,Hopscotch Features,-6979977.0
256917,RatPac Entertainment,-6979977.0
256917,Seven West Media,-6979977.0
256917,Fear of God Films,-6979977.0
256917,Seven Group Holdings,-6979977.0
171424,Worldview Entertainment,1833445.0
171424,Dragonfly Entertainment,1833445.0
171424,Sobras International Pictures,1833445.0
171424,Top Hat Releasing,1833445.0
171424,BH Tilt,1833445.0
218778,Walt Disney Pictures,72654149.0
218778,21 Laps Entertainment,72654149.0
218778,"Jim Henson Company, The",72654149.0
239678,Spring Creek Productions,21496320.0
239678,21 Laps Entertainment,21496320.0
239678,Warner Bros.,21496320.0
264656,The Javelina Film Company,-13570011.0
264656,EuropaCorp,-13570011.0
264656,Ithaca Pictures,-13570011.0
230179,Head Gear Films,-1000000.0
230179,Altitude Film Entertainment,-1000000.0
230179,Film House Germany,-1000000.0
230179,Metrol Technology,-1000000.0
230179,Ketchup Entertainment,-1000000.0
209451,Warner Bros.,27347013.0
222899,"Screen Gems, Inc.",36502684.0
222899,Rainforest Films,36502684.0
222899,Olive Bridge Entertainment,36502684.0
198185,Walt Disney Pictures,13307627.0
231576,Double Feature Films,-16701.0
231576,Wild Bunch,-16701.0
231576,Worldview Entertainment,-16701.0
244539,Paper Street Films,-5269345.0
244539,Bad Robot,-5269345.0
244539,Park Pictures,-5269345.0
244539,KGB Media,-5269345.0
97370,Scottish Screen,-7919749.0
97370,UK Film Council,-7919749.0
97370,FilmNation Entertainment,-7919749.0
97370,Nick Wechsler Productions,-7919749.0
97370,Creative Scotland,-7919749.0
177494,Warner Bros.,-2514873.0
177494,Warner Bros. Interactive Entertainment,-2514873.0
177494,Rob Thomas Productions,-2514873.0
235260,Hearst Entertainment Productions,45800064.0
235260,LightWorkers Media,45800064.0
242042,WhiteFlame Productions,-5984929.0
217993,DC Comics,1655325.0
217993,Warner Bros. Animation,1655325.0
217993,DC Entertainment,1655325.0
157834,Le Pacte,-7729294.0
157834,Zanuck Independent,-7729294.0
157834,Voltage Pictures,-7729294.0
157834,MediaPro Pictures,-7729294.0
157834,Zephyr Films,-7729294.0
232679,Mandalay Pictures,15127963.0
232679,Affirm Films,15127963.0
177047,Media House Capital,-1951610.0
177047,Unified Pictures,-1951610.0
177047,Decoding Annie Parker,-1951610.0
177047,Ozymandias Productions,-1951610.0
193612,Hammer Film Productions,17634867.0
193612,Exclusive Media Group,17634867.0
193612,Travelling Picture Show Company,17634867.0
157849,Senator Film Produktion,16554855.0
157849,Lionsgate,16554855.0
157849,FilmNation Entertainment,16554855.0
157849,Film4,16554855.0
157849,Demarest Films,16554855.0
282813,Fox International Productions,7365435.0
282813,Sahara Productions,7365435.0
282813,Silvatar Media,7365435.0
246860,Pallas Film,-5046000.0
246860,CAB Productions,-5046000.0
246860,C.G. Cinema,-5046000.0
245916,The Combine,-2549154.0
245916,Bluegrass Films,-2549154.0
254191,Fewlas Entertainment,-990682.0
210479,IM Global,2635300.0
210479,Shoebox Films,2635300.0
210479,A24,2635300.0
227735,Alcon Entertainment,16424533.0
227735,Color Force,16424533.0
227735,Boxing Cat Films,16424533.0
288158,Vertigo Entertainment,25501323.0
288158,Hammer Film Productions,25501323.0
288158,Alliance Films,25501323.0
288158,Talisman Productions,25501323.0
288158,Exclusive Media Group,25501323.0
145220,Buena Vista,30383113.0
145220,Disney,30383113.0
246403,Phase 4 Films,-973295.0
246403,Demarest Films,-973295.0
246403,SModcast Pictures,-973295.0
246403,A24,-973295.0
286521,Revelations Entertainment,-4979079.0
286521,Lascaux Films,-4979079.0
286521,Latitude Productions,-4979079.0
236751,TriStar Pictures,89332962.0
236751,Screen Gems,89332962.0
236751,Roth Films,89332962.0
188207,Millennium Films,-8720548.0
253235,Castle Rock Entertainment,-4687613.0
253235,Envision Entertainment,-4687613.0
253235,ASIG Productions,-4687613.0
244566,Abbolita Productions,-2311727.0
244566,Starstream Entertainment,-2311727.0
244566,Destro Films,-2311727.0
244566,A24,-2311727.0
230266,Maipo Film- og TV Produksjon,-500000.0
244783,Worldview Entertainment,-5967749.0
252171,SpectreVision,-605000.0
252171,Black Light District,-605000.0
252171,Say Ahh Productions,-605000.0
252171,Logan Pictures,-605000.0
210947,TÃ©lÃ©film Canada,-196821.0
210947,Panorama Films,-196821.0
210947,Automatik Entertainment,-196821.0
241771,Relativity Media,7618727.0
252680,TriStar Pictures,5429707.0
252680,Provident Films,5429707.0
252680,Pure Flix Entertainment,5429707.0
252680,Affirm Films,5429707.0
252680,FourBoys Entertainment,5429707.0
238603,Walt Disney Studios Motion Pictures,32300000.0
238603,Panay Films,32300000.0
284536,Paramount Pictures,14171130.0
284536,Winkler Films,14171130.0
209185,Max Films Productions,-9269982.0
209185,Morag Loves Company,-9269982.0
157847,Worldview Entertainment,-1634533.0
157847,Muskat Filmed Properties,-1634533.0
157847,Dreambridge Films,-1634533.0
157847,Rough House Pictures,-1634533.0
270654,Benaroya Pictures,14500000.0
270654,XYZ Films,14500000.0
270654,PalmStar Entertainment,14500000.0
270654,Miscellaneous Entertainment,14500000.0
270654,Traverse Media,14500000.0
157099,Aegis Film Fund,-4924857.0
157099,Altus Productions,-4924857.0
157099,Ealing Metro International,-4924857.0
157099,Occupant Entertainment,-4924857.0
249660,Pure Flix Entertainment,12789000.0
79316,Twentieth Century Fox Film Corporation,29433975.0
79316,Davis Entertainment,29433975.0
79316,TSG Entertainment,29433975.0
282296,BBC Films,-986214.0
282296,Cohen Media Group,-986214.0
282296,Deux Chevaux Films,-986214.0
251321,Arcadia Motion Pictures,-7946914.0
251321,Wanda VisiÃ³n S.A.,-7946914.0
251321,Buffalo Gal Pictures,-7946914.0
262340,BBC Films,17100000.0
262340,That's Nice Films,17100000.0
262340,BocFlix,17100000.0
11,Lucasfilm,764398007.0
11,Twentieth Century Fox Film Corporation,764398007.0
691,Eon Productions,171438673.0
691,Metro-Goldwyn-Mayer (MGM),171438673.0
691,Danjaq,171438673.0
11319,Walt Disney Productions,70015869.0
703,United Artists,34251425.0
840,Columbia Pictures Corporation,283788635.0
840,EMI Films,283788635.0
840,Julia Phillips and Michael Phillips Productions,283788635.0
5902,Joseph E. Levine Productions,28750000.0
11940,Columbia Pictures,12500000.0
11940,Andor Films,12500000.0
11009,Paramount Pictures,233613184.0
11009,Robert Stigwood Organization (RSO),233613184.0
12535,Twentieth Century Fox Film Corporation,27663038.0
12535,Crossbow Productions,27663038.0
17689,Malpaso Productions,20914658.0
17689,Warner Bros.,20914658.0
11586,Warner Bros.,16749142.0
7227,Universal Pictures,24000000.0
985,American Film Institute (AFI),6990000.0
985,Libra Films,6990000.0
12707,Dino de Laurentiis Cinematografica,8717854.0
38985,Paramount Pictures,-10000000.0
38985,Universal Pictures,-10000000.0
38985,Film Properties International N.V.,-10000000.0
72277,Australian Film Commission,448000.0
30315,Arachnid Productions Ltd.,16500000.0
16220,20th Century Fox,7800000.0
12262,Blood Relations Co.,24770000.0
19995,Ingenious Film Partners,2544505847.0
19995,Twentieth Century Fox Film Corporation,2544505847.0
19995,Dune Entertainment,2544505847.0
19995,Lightstorm Entertainment,2544505847.0
16869,Universal Pictures,249131050.0
16869,A Band Apart,249131050.0
16869,Zehnte Babelsberg,249131050.0
16869,Visiona Romantica,249131050.0
12437,Lakeshore Entertainment,56327197.0
12437,Screen Gems,56327197.0
12437,Sketch Films,56327197.0
12437,UW3 Film Productions,56327197.0
767,Warner Bros.,683959197.0
767,Heyday Films,683959197.0
14160,Walt Disney Pictures,556342744.0
14160,Pixar Animation Studios,556342744.0
13475,Paramount Pictures,235680446.0
13475,Spyglass Entertainment,235680446.0
13475,Bad Robot,235680446.0
13475,MavroCine Pictures GmbH & Co. KG,235680446.0
534,Columbia Pictures,171353001.0
534,The Halcyon Company,171353001.0
534,Wonderland Sound and Vision,171353001.0
534,Warner Bros.,171353001.0
17654,WingNut Films,180819611.0
17654,TriStar Pictures,180819611.0
17654,Key Creatives,180819611.0
17654,Block / Hanson,180819611.0
17654,Canadian Film or Video Production Tax Credit (CPTC),180819611.0
10528,Village Roadshow Pictures,434028679.0
10528,Silver Pictures,434028679.0
10528,Warner Bros.,434028679.0
10528,Internationale Filmproduktion Blackbird Dritte,434028679.0
10528,Wigram Productions,434028679.0
19913,Fox Searchlight Pictures,53222734.0
19913,Watermark,53222734.0
19913,Dune Entertainment III,53222734.0
8355,Blue Sky Studios,796686817.0
8355,Twentieth Century Fox Animation,796686817.0
18785,Legendary Pictures,424270619.0
18785,Green Hat Films,424270619.0
18785,Warner Bros.,424270619.0
18785,IFP Westcoast Erste,424270619.0
13183,Paramount Pictures,55258983.0
13183,DC Comics,55258983.0
13183,Lawrence Gordon Productions,55258983.0
13183,Legendary Pictures,55258983.0
13183,Warner Bros.,55258983.0
14161,Columbia Pictures,569653595.0
14161,Centropolis Entertainment,569653595.0
14161,The Mark Gordon Company,569653595.0
14161,Farewell Productions,569653595.0
12244,Focus Films,18428063.0
12244,Starz Animation,18428063.0
12244,Relativity Media,18428063.0
12244,Tim Burton Productions,18428063.0
12244,Arc Productions,18428063.0
13448,Columbia Pictures,206613439.0
13448,Imagine Entertainment,206613439.0
13448,Panorama Films,206613439.0
13448,Skylark Productions,206613439.0
10198,Walt Disney Pictures,162045765.0
10198,Walt Disney Animation Studios,162045765.0
22881,Alcon Entertainment,280208309.0
22881,Left Tackle Pictures,280208309.0
22881,Zucker/Netter Productions,280208309.0
19908,Columbia Pictures,78791382.0
18239,Summit Entertainment,659827462.0
18239,Maverick Films,659827462.0
18239,Imprint Entertainment,659827462.0
18239,Sunswept Entertainment,659827462.0
18239,Temple Hill Entertainment,659827462.0
10184,New Line Cinema,137259441.0
10184,Flower Films (II),137259441.0
10184,Internationale Filmproduktion Blackswan,137259441.0
14869,Paramount Pictures,127469017.0
14869,Spyglass Entertainment,127469017.0
14869,Di Bonaventura Pictures,127469017.0
14869,Hasbro,127469017.0
14869,Kontsept Film Company,127469017.0
18240,Touchstone Pictures,277375031.0
18240,Mandeville Films,277375031.0
18240,Kurtzman/Orci,277375031.0
20943,Lakeshore Entertainment,167298907.0
20943,Relativity Media,167298907.0
22794,Columbia Pictures,142988466.0
22794,Sony Pictures Animation,142988466.0
10315,Twentieth Century Fox Film Corporation,6471023.0
10315,Regency Enterprises,6471023.0
10315,Indian Paintbrush,6471023.0
10315,Twentieth Century Fox Animation,6471023.0
10315,American Empirical Pictures,6471023.0
14836,Focus Features,64596398.0
14836,Laika Entertainment,64596398.0
