director,id,profit
Kevin Rodney Sullivan,11638,33915888.0
Niall Johnson,9687,18395702.0
D.J. Caruso,9910,-4473491.0
David Ayer,7873,3967038.0
Robert Schwentke,9315,168387299.0
Jean-FranÃ§ois Richet,8978,5294470.0
Jim Jarmusch,308,35742101.0
Gore Verbinski,6963,-7517225.0
Greg McLean,9885,26762648.0
George A. Romero,11683,31770602.0
James Mangold,69,158438883.0
Nigel Cole,8976,12886719.0
Jim Sheridan,10060,6442528.0
Jesse Dylan,9981,11070433.0
Dave McKean,14517,-3133001.0
Wes Craven,10012,-15705099.0
Marc Forster,8066,-41657868.0
Tim Fywell,13374,2645491.0
Peter Segal,9291,108320568.0
Rob McKittrick,7553,15637690.0
Brian Levant,11637,65918663.0
Peter Hyams,10077,-74010360.0
Rupert Wainwright,791,28201432.0
Rob Cohen,10048,-58067057.0
Clare Kilner,6961,32175038.0
Uwe Boll,168705,-22594580.0
Breck Eisner,7364,-10730514.0
Richard Shepard,9515,7297244.0
Bennett Miller,398,42084830.0
Gary Chapman,14175,-15521894.0
Fernando Meirelles,1985,57466670.0
David Slade,2652,6072209.0
Jaume Collet-Serra,10066,28766121.0
John Dahl,13922,-69833498.0
Tony Scott,9923,-27055498.0
Bille Woodruff,14177,11351350.0
Robert Rodriguez,14199,19425966.0
Bill Paxton,15487,-9568823.0
Tommy Lee Jones,8053,-2963851.0
Jeff Wadlow,10092,9047674.0
Danny Cannon,9763,-2389127.0
Geoffrey Sax,11804,81196419.0
Rian Johnson,9270,3444254.0
Paul Schrader,12700,-29748505.0
Terrence Malick,11400,536013.0
Lars von Trier,1951,-13525082.0
Mike Mitchell,11459,51369815.0
Jamie Babbit,9813,-518580.0
Wes Craven,11460,31891803.0
Liev Schreiber,340,-4302070.0
Rebecca Miller,17113,-787706.0
Raja Gosnell,13499,27028752.0
Susan Stroman,9899,-6941665.0
Michele Placido,14375,4032826.0
Craig Brewer,10476,14201636.0
Duncan Tucker,546,12350369.0
Uwe Boll,12142,-9557192.0
Stephen Kay,8968,47192859.0
CÃ©dric Klapisch,1826,10727301.0
Bruce Hunt,9042,-14992009.0
Chris Columbus,1833,-8329380.0
Noah Baumbach,10707,9598131.0
Fenton Bailey,12228,-1346379.0
Randy Barbato,12228,-1346379.0
Brett Leonard,18882,-7357000.0
Alan Mak,16411,5547000.0
Andrew Lau,16411,5547000.0
Jeremy Haft,10263,-4543129.0
Anand Tucker,2610,1303682.0
Niki Caro,9701,-9775758.0
Hans Canosa,15624,523525.0
David Jacobson,7870,-7147128.0
Petter NÃ¦ss,23478,-11915033.0
Richard Linklater,13341,4252847.0
Wayne Wang,17880,18645546.0
Catherine Hardwicke,9787,-11588043.0
John Hillcoat,16608,3048693.0
Andy GarcÃ­a,9700,-5213764.0
Walter Salles,9009,-4526907.0
Michel Gondry,292,8718595.0
Scott McGehee,24618,-7143011.0
Charles BinamÃ©,49081,-5980991.0
Gavin Hood,868,6879971.0
Len Wiseman,834,61340801.0
Gore Verbinski,58,865659812.0
Joe Ranft,920,341983149.0
John Lasseter,920,341983149.0
Martin Campbell,36557,449045960.0
Ron Howard,591,633239851.0
Anne Fletcher,9762,102194847.0
Carlos Saldanha,950,580940780.0
J.J. Abrams,956,247850012.0
David Frankel,350,291551094.0
Martin Scorsese,1422,199847354.0
Nancy Meyers,1581,109168700.0
Christopher Nolan,1124,69676311.0
Shawn Levy,1593,464480841.0
Alejandro GonzÃ¡lez IÃ±Ã¡rritu,1164,110330182.0
Alfonso CuarÃ³n,9693,-6040249.0
Bryan Singer,1452,121081192.0
Larry Charles,496,243572744.0
Frank Coraci,9339,155181299.0
Peyton Reed,9767,152999686.0
Spike Lee,388,139376254.0
Karey Kirkpatrick,7518,75019340.0
Tim Johnson,7518,75019340.0
Tom Tykwer,1427,82180323.0
Edward Zwick,1372,70877916.0
Brian Taylor,1948,30931041.0
Mark Neveldine,1948,30931041.0
Paul McGuigan,186,29308881.0
Frank Marshall,9036,80455994.0
James Wong,9286,92719158.0
Christophe Gans,588,47607453.0
Andy Fickman,9655,13889159.0
Darren Aronofsky,1381,-19695110.0
George Miller,9836,284335608.0
Sylvester Stallone,1246,131721132.0
David Bowers,11619,-84540684.0
Sam Fell,11619,-84540684.0
Steve 'Spaz' Williams,9904,-42615954.0
Tony Scott,7551,105557550.0
Stefen Fangmeier,2486,149288105.0
Alejandro Agresti,2044,74830111.0
David Zucker,4257,133262620.0
Gil Kenan,9297,65175006.0
Tom Dey,6877,38715192.0
Mel Gibson,1579,80175290.0
John A. Davis,9906,5181129.0
Alexandre Aja,9792,54623713.0
Donald Petrie,10025,10159905.0
Robert De Niro,1247,-25091435.0
Kurt Wimmer,9920,1070211.0
Michael Mann,82,28794509.0
Betty Thomas,9293,23009669.0
Kevin Reynolds,9044,-3000000.0
Clint Eastwood,3683,-24099751.0
John Cameron Mitchell,1378,3179037.0
Matthew O'Callaghan,9975,19834815.0
Neil LaBute,9708,-1244927.0
Joe Carnahan,7516,40103895.0
Barry Sonnenfeld,9530,37528173.0
McG,11170,-21454636.0
Neil Burger,1491,46915017.0
Jay Chandrasekhar,9988,1679969.0
Bruce Beresford,1441,-19450800.0
Steven Zaillian,1717,-45549103.0
John Whitesell,11565,98259062.0
Michael Caton-Jones,3093,-31370522.0
Kevin Smith,2295,21888376.0
Adam McKay,9718,90466177.0
Gabriele Muccino,1402,252077295.0
Sofia Coppola,1887,20474340.0
Joe Roth,9959,-23009372.0
Kevin Macdonald,1523,42027970.0
Darren Lynn Bousman,214,153876815.0
Mike Judge,7512,-29504697.0
Jared Hess,9353,48197993.0
Brian De Palma,9676,-888798.0
Wolfgang Petersen,503,21674817.0
Paul Weitz,9310,-9685973.0
Steven Shainberg,18615,-14518911.0
Anthony Russo,1819,76431368.0
Joe Russo,1819,76431368.0
Jonathan Dayton,773,92523181.0
Valerie Faris,773,92523181.0
Keenen Ivory Wayans,9072,37595121.0
Greg Coolidge,9794,26368909.0
John Moore,806,94188334.0
Clint Eastwood,1251,49673228.0
Richard Linklater,3509,-3019004.0
Marc Forster,1262,23653224.0
Oliver Stone,1852,99945894.0
Ridley Scott,9726,7064105.0
Marc Evans,313,-10618335.0
Nick Hurran,37725,-8114566.0
Aaron Seltzer,10073,28548426.0
Jason Friedberg,10073,28548426.0
Steve Pink,9788,15505009.0
Anthony Stacchi,7484,112309027.0
Jill Culton,7484,112309027.0
Roger Allers,7484,112309027.0
Steve Oedekerk,9907,21779000.0
Simon Brand,9828,-361772.0
Bill Condon,1125,84937680.0
David R. Ellis,326,29022014.0
Nicole Holofcener,8998,6868437.0
Jeff Tremaine,12094,61778712.0
Andrew Davis,4643,-14988268.0
Richard Kelly,4723,-16625257.0
Justin Lin,9615,73468292.0
Chris Noonan,13967,5078241.0
Jim Sonzero,9682,-8092315.0
Craig Brewer,7874,-4096154.0
MiloÅ¡ Forman,11515,-40551918.0
Lasse HallstrÃ¶m,9903,-13227539.0
John Bonito,8975,2165608.0
Ryan Murphy,7510,-5245102.0
Brian Robbins,10067,11112916.0
Geoffrey Sax,9978,-16062130.0
Tyler Perry,16781,51231524.0
Gary Winick,9986,-84999856.0
Liz Friedlander,12763,4742066.0
Peter Hewitt,14113,-22493812.0
Elizabeth Allen Rosenbaum,14191,11006849.0
Werner Herzog,9952,-2822857.0
Ken Loach,1116,16389018.0
Richard Donner,2207,10664721.0
Woody Allen,512,27584901.0
Wayne Wang,17379,-6600039.0
Richard Eyre,1259,34469904.0
Paul Greengrass,9829,61286096.0
Menhaj Huda,13185,-829000.0
Corey Yuen Kwai,9053,-20519686.0
Stephen Frears,1165,108384128.0
Clark Johnson,5820,17920346.0
Steven Soderbergh,182,-26085092.0
Tony Bill,9664,-42200000.0
Wayne Kramer,7304,-5500000.0
Susannah Grant,13668,-8841513.0
Takashi Shimizu,1975,19143839.0
Robert Moresco,13197,-7856549.0
Richard Loncraine,9754,37800000.0
David Von Ancken,13249,-16803693.0
Laurie Collyer,13075,-1377194.0
AgustÃ­n DÃ­az Yanes,13495,-678046.0
Liam Lynch,2179,-8594405.0
Barry Levinson,9895,21237648.0
Renny Harlin,9954,17597471.0
Simon West,10053,51966987.0
Douglas McGrath,9672,-11848670.0
Todd Stephens,12795,245327.0
Sanjay Gadhvi,14194,35396427.0
Glen Morgan,9656,12510851.0
Michael Polish,5172,-1869111.0
Andrew Currie,10288,-7573776.0
Christian Robinson,13960,1170563.0
William Friedkin,12526,4059140.0
M. Night Shyamalan,9697,-32714831.0
Phil Joanou,9766,11480851.0
Alex Kendrick,18925,10078331.0
Nicholas Hytner,8618,9401952.0
Mira Nair,16727,8138836.0
Davis Guggenheim,1781,45243000.0
Bob Odenkirk,9809,630045.0
Shane Meadows,11798,5796544.0
Todd Phillips,9842,-2192431.0
Justin Lin,13275,-8503008.0
Rachid Bouchareb,2016,8463701.0
Michael Mayer,14012,6000000.0
William Brent Bell,10069,18105095.0
Asif Kapadia,10093,-3007986.0
Peter Djigirr,14064,-1700000.0
Rolf de Heer,14064,-1700000.0
Brett Ratner,36668,24360014.0
Chris Paine,13508,678874.0
Doug Atchison,13751,10948425.0
Mike Clattenburg,9958,-1166493.0
Mark Fergus,16083,-7617733.0
Christopher Guest,14799,-6457975.0
Jody Hill,13484,166000.0
Hal Haberman,13856,-992798.0
Jeremy Passmore,13856,-992798.0
Alfonso CuarÃ³n,673,659804554.0
Quentin Tarantino,393,122159461.0
Beeban Kidron,9801,-9796980.0
Michel Gondry,38,52258126.0
Nick Cassavetes,11036,86603229.0
Brad Bird,9806,539442092.0
Paul Greengrass,2502,213500217.0
Wolfgang Petersen,652,322409852.0
Jon Turteltaub,2059,247451894.0
Alex Proyas,2048,227234916.0
Peter Segal,1824,121482882.0
Mark Waters,10625,112042871.0
Stephen Sommers,7131,140257475.0
Guillermo del Toro,1487,33318987.0
Robert Zemeckis,5255,140875730.0
Andrew Adamson,809,769838758.0
Conrad Vernon,809,769838758.0
Kelly Asbury,809,769838758.0
Eric Bress,1954,83060858.0
J. Mackye Gruber,1954,83060858.0
Alexander Witt,1577,84394835.0
Steven Soderbergh,163,252744280.0
Jay Roach,693,436642939.0
Roland Emmerich,435,419272402.0
Martin Scorsese,2567,-14000000.0
Michael Mann,1538,152764291.0
Edgar Wright,747,26039392.0
David S. Goyer,36648,63905366.0
Steven Spielberg,594,159417255.0
Brad Silberling,11774,69073645.0
Clint Eastwood,70,186763646.0
Peter Hewitt,8920,150804534.0
Bibo Bergeron,10555,292275019.0
Rob Letterman,10555,292275019.0
Vicky Jenson,10555,292275019.0
Kerry Conran,5137,-12041304.0
Stephen Hillenburg,11836,110161792.0
Paul Haggis,1640,91910061.0
Adam McKay,8699,64574188.0
Gary Winick,10096,59455697.0
Tommy O'Haver,14442,-3611233.0
Luke Greenfield,10591,5411183.0
Marc Forster,866,91766556.0
Mark Rosman,11247,51067909.0
Paul W.S. Anderson,395,101183863.0
Rawson Marshall Thurber,9472,147722310.0
Pierre Morel,10045,-2415869.0
Oliver Stone,1966,12298192.0
Danny Leiner,11282,14936908.0
James Wan,176,102711669.0
Sam Raimi,558,583766341.0
Jeff Schaffer,9352,-4203153.0
Tony Scott,9509,60293714.0
John Hamburg,5966,129963386.0
Mike Nichols,2288,88505027.0
Jonathan Hensleigh,7220,21700105.0
Pitof,314,-17897621.0
Michael Winterbottom,27,-667677.0
Zack Snyder,924,74356381.0
Antoine Fuqua,9477,83567857.0
David Twohy,2789,10772733.0
James L. Brooks,2539,-24958633.0
David Koepp,1586,52913171.0
Matthew Vaughn,4836,5350214.0
Brett Ratner,10589,1347797.0
Jonathan Frakes,14623,-28716363.0
Garry Marshall,11130,55149435.0
John Lee Hancock,10733,-119180039.0
Richard Linklater,80,13292615.0
Takashi Shimizu,1970,173474602.0
David R. Ellis,9759,31422687.0
Jonathan Demme,14462,16105964.0
Brad Anderson,4553,3203235.0
Don Mancini,11249,12829644.0
Tim Story,11045,11609966.0
Charles Shyer,8849,-46604061.0
Peter Chelsom,4380,120128460.0
Kevin Smith,9541,1098382.0
Frank Oz,9890,12000000.0
Shane Carruth,14337,417760.0
Shinji Aramaki,11633,-8538011.0
John Sanford,13700,-6048539.0
Will Finn,13700,-6048539.0
Joe Johnston,2023,8103450.0
Michael Moore,1777,113114517.0
Robert Luketic,13476,-19902.0
Keenen Ivory Wayans,12153,76086475.0
Terry George,205,20500000.0
Kevin Bray,11358,1223890.0
Philip Kaufman,13572,-24805000.0
Chris Kentis,83,54537954.0
Trey Parker,3989,18907422.0
Alexander Payne,9675,93502303.0
Steven Brill,10762,50631118.0
Todd Phillips,9384,110268750.0
Sara Sugarman,11132,14331068.0
M. Night Shyamalan,6947,196697520.0
Howard Deutch,2122,-13844219.0
Mel Gibson,615,581899420.0
Dwight H. Little,11237,50992898.0
Taylor Hackford,1677,84731534.0
Guy Ferland,10677,2685016.0
Richard Loncraine,11823,10512007.0
D.J. Caruso,11081,20470529.0
Joel Schumacher,9833,84648887.0
Zach Braff,401,24281723.0
Jared Hess,8193,45718097.0
Renny Harlin,11026,-1999414.0
Paul McGuigan,11208,-16998743.0
Wes Anderson,421,-15191597.0
Frank Coraci,10204,-37821105.0
Kevin Rodney Sullivan,21301,47070412.0
Joseph Ruben,10145,75575636.0
Mike Mitchell,15566,-30206376.0
John Moore,11866,-23990820.0
Nick Hamm,11058,5114487.0
Michael Dowse,12109,-1879380.0
Peter Berg,13416,31255921.0
Garry Marshall,4599,-281389.0
Spike Lee,20912,-7634866.0
Paul Abascal,15644,-3394237.0
Sean McNamara,14024,-132486.0
Mira Nair,11632,-6876149.0
Jean-Jacques Annaud,1997,-12327950.0
Joseph Kahn,10718,6546197.0
Gavin O'Connor,14292,36445708.0
Renny Harlin,16617,-5851171.0
Jessy Terrero,12657,-1177654.0
Jay Chandrasekhar,11217,-3498345.0
Andy Cadiff,14844,-22999988.0
E. Elias Merhige,8080,-14000000.0
George Armitage,12634,-43191450.0
Asia Argento,26579,102103.0
Charles Stone III,16232,-8199698.0
Michael Lembeck,15673,-8658984.0
David Mamet,11169,-11137288.0
Kevin Allen,17047,2818995.0
Christopher Erskin,19084,19179516.0
Morgan Spurlock,9372,28510078.0
Michael Mayer,18923,-4951045.0
Nick Hurran,14846,-12965168.0
Charles S. Dutton,8842,-32385720.0
John Waters,13702,-13085834.0
Jay Russell,11128,14541707.0
Bart Freundlich,20483,-1297136.0
James Sbardellati,20483,-1297136.0
Peter Merwin,20483,-1297136.0
Dario Argento,15483,-1120958.0
Stacy Peralta,291,566000.0
Jacob Aaron Estes,12281,103943.0
John Curran,23601,-962455.0
Donald Petrie,16784,-16000000.0
Ernest R. Dickerson,20304,2923000.0
Gilles Lellouche,20200,0.0
Tristan Aurouet,20200,0.0
Ross Kauffman,1392,3165061.0
Zana Briski,1392,3165061.0
Francis Ford Coppola,238,239066411.0
John Boorman,10669,44122355.0
J. Lee Thompson,1688,7900000.0
Alfred Hitchcock,573,9100000.0
John Waters,692,5988000.0
Woody Allen,11624,16016290.0
Irwin Allen,551,79563118.0
Ronald Neame,551,79563118.0
Sam Peckinpah,5916,55479743.0
Irvin Kershner,1891,520400000.0
Stanley Kubrick,694,25017374.0
David Zucker,813,79953539.0
Jerry Zucker,813,79953539.0
Jim Abrahams,813,79953539.0
John Landis,525,88229890.0
Randal Kleiser,5689,54353106.0
Martin Scorsese,1578,5000000.0
Richard Lester,8536,54185706.0
Sean S. Cunningham,4488,59204601.0
Mike Hodges,3604,-7892040.0
David Lynch,1955,21010864.0
John Carpenter,790,20378361.0
Harold Ramis,11977,33846344.0
Brian De Palma,11033,25399000.0
Robert Zemeckis,14475,3715321.0
Michael Cimino,10935,-40515669.0
Ken Russell,11542,4853892.0
Paul Schrader,2768,17943674.0
Louis Malle,23954,5529678.0
Woody Allen,11337,389003.0
Paul Lynch,36599,13796236.0
Jimmy T. Murakami,14460,9000000.0
Robert Greenwald,15668,2471595.0
Walter Hill,14729,5795189.0
Gore Verbinski,285,661000000.0
David Yates,675,788212738.0
Brad Bird,2062,473722818.0
Jan Pinkava,2062,473722818.0
Paul Greengrass,2503,372824138.0
Ethan Coen,6977,146600000.0
Joel Coen,6977,146600000.0
Francis Lawrence,6479,435349010.0
Jon Turteltaub,6637,327363168.0
Sam Raimi,559,632871626.0
Frank Darabont,5876,39096190.0
Matthew Vaughn,2270,65560026.0
Quentin Tarantino,1991,37897.0
Len Wiseman,1571,273531464.0
Brett Ratner,5174,118022233.0
Sean Penn,5915,41255142.0
Zack Snyder,1271,357610419.0
Mark Steven Johnson,1250,118738393.0
Jason Reitman,7326,223911584.0
GÃ¡bor CsupÃ³,1265,77587063.0
Antoine Fuqua,7485,34696996.0
Joe Wright,4347,99266061.0
Paul Thomas Anderson,7345,51181545.0
Ridley Scott,4982,166465037.0
Chris Miller,810,638958165.0
Raman Hui,810,638958165.0
Tim Burton,13885,102000000.0
Greg Mottola,8363,149860655.0
Tim Hill,6477,301366633.0
Simon J. Smith,5559,137594577.0
Steve Hickner,5559,137594577.0
Stephen J. Anderson,1267,19332978.0
Richard LaGravenese,6023,126835339.0
Judd Apatow,4964,189076518.0
Joel Schumacher,3594,47566815.0
Tim Story,1979,159047763.0
Kevin Lima,4523,255487652.0
David Fincher,1949,19785914.0
Steven Soderbergh,298,226312624.0
Kevin Munroe,1273,61608995.0
David Silverman,35,452068851.0
Mike Nichols,6538,44000410.0
Juan Carlos Fresnadillo,1562,49238440.0
Peter Berg,4349,16658558.0
Colin Strause,440,1797066.0
Greg Strause,440,1797066.0
Danny Boyle,1272,-17982197.0
Steve Bendelack,1268,204736344.0
Bruce A. Evans,3432,21637263.0
David Slade,4513,45505973.0
Chris Weitz,2268,192234864.0
John Carney,5723,20550513.0
Jon Avnet,3489,-13069116.0
Neil Jordan,4413,-233381.0
D.J. Caruso,8271,97760134.0
Robert Redford,4515,28215872.0
James Mangold,5176,15016220.0
Kirsten Sheridan,5123,41122026.0
Joby Harold,13483,-71626175.0
Philip G. Atwell,10431,15452643.0
Oren Peli,23827,193340800.0
Tom Shadyac,2698,-2000000.0
Dennis Dugan,3563,101072214.0
Lee Tamahori,1738,-51788987.0
Mennan Yapo,9963,64146832.0
Darren Lynn Bousman,663,129352633.0
David Dobkin,5375,-2161651.0
Adam Shankman,2976,40450008.0
Michael Davis,4141,-12179359.0
David Cronenberg,2252,3612356.0
Robert Zemeckis,2310,125735876.0
Scott Hicks,3638,64601050.0
Bobby Farrelly,9038,67766650.0
Peter Farrelly,9038,67766650.0
Ash Brannon,9408,64044513.0
Chris Buck,9408,64044513.0
Mikael HÃ¥fstrÃ¶m,3021,69679598.0
Xavier Gens,1620,75965753.0
Andy Fickman,13680,125880543.0
Edgar Wright,285923,-41962103.0
Eli Roth,285923,-41962103.0
Jason Eisener,285923,-41962103.0
Quentin Tarantino,285923,-41962103.0
Rob Zombie,285923,-41962103.0
Robert Rodriguez,285923,-41962103.0
David Schwimmer,7942,23000000.0
Danny Pang,9966,-14890340.0
Oxide Pang Chun,9966,-14890340.0
Michael Bay,1858,559709780.0
Rob Reiner,7350,130372502.0
Eli Roth,1691,25419521.0
Dave Meyers,8398,15399945.0
Chris Sivertson,5857,-2379601.0
Rob Zombie,2082,65253908.0
Julian Jarrold,2977,20811672.0
Michael Haneke,8461,-7061128.0
Shekhar Kapur,4517,49237563.0
James McTeigue,4858,-64928486.0
Oliver Hirschbiegel,4858,-64928486.0
Sidney Lumet,7972,7005257.0
Fred Savage,14144,12197398.0
Adrienne Shelly,10758,20179430.0
Franck Khalfoun,13474,-233760.0
Russell Mulcahy,7737,102717833.0
George A. Romero,13025,3364858.0
Andrew Dominik,4512,-15288207.0
Michael Winterbottom,1988,2928871.0
Frank Oz,2196,-8999954.0
Stephen Hopkins,1683,22771059.0
James Foley,7183,12295611.0
Andrzej Wajda,13614,9523313.0
Brian Robbins,9757,35673607.0
Marc Lawrence,11172,105896422.0
Gavin Hood,5125,-2751330.0
Michael Radford,13195,-13180413.0
Paul Haggis,6973,6541790.0
Mark Helfrich,10030,34192128.0
Aaron Seltzer,9760,66865564.0
Jason Friedberg,9760,66865564.0
Jon Kasdan,13067,7500000.0
Aristomenis Tsirbas,16873,2101046.0
Robert Pulcini,12435,27738099.0
Shari Springer Berman,12435,27738099.0
Denzel Washington,14047,15226144.0
Richard LaGravenese,1646,20170784.0
David S. Goyer,9785,-3189887.0
Dario Argento,15206,-3445053.0
James Gray,2001,33926886.0
Marc Forster,7979,53276047.0
NimrÃ³d Antal,10294,16300645.0
Peter Hedges,7211,43377859.0
Joe Nussbaum,10760,-2879925.0
Roland JoffÃ©,14125,-14373200.0
Ken Kwapis,2959,34307224.0
Amy Heckerling,15019,-14423505.0
Tony Gilroy,4566,67991835.0
Craig Gillespie,6615,-706337.0
Jay Russell,54318,58071443.0
James Wan,11835,-3025541.0
John Herzfeld,10425,-21586546.0
Scott Frank,8270,-10632970.0
Michael Moore,2359,15538513.0
Marcus Nispel,1534,-14177139.0
Ben Affleck,4771,15619699.0
Jake Kasdan,6575,-16682849.0
Bernie Goldmann,13243,-4653408.0
Melisa Wallack,13243,-4653408.0
Susanne Bier,3877,-13150858.0
Gillian Armstrong,13910,-19996439.0
Mike Binder,2355,2222308.0
Mike Newell,6639,-40392392.0
Todd Haynes,3902,-15998879.0
Davis Guggenheim,15568,-6044961.0
Alastair Fothergill,10946,94000000.0
Mark Linfield,10946,94000000.0
Jake Paltrow,13501,-14979620.0
Doug Lefler,9703,-41696962.0
Stewart Hendler,14397,-6714803.0
Wong Kar-wai,1989,11786738.0
John Dahl,8141,-1573149.0
Wes Anderson,4538,8377151.0
Sylvain White,1931,62511123.0
David Leland,14324,-32589251.0
David Mackenzie,2239,-7939359.0
James Wan,14001,2217407.0
Dan Bush,13059,199905.0
David Bruckner,13059,199905.0
Jacob Gentry,13059,199905.0
Stuart Townsend,13177,-7091153.0
Q. Allan Brocka,15728,-279849.0
Garth Jennings,13258,2870249.0
Chris Rock,14434,2196245.0
Rod Hardy,4629,-3953526.0
Peter Webber,1248,32169884.0
Alex Gibney,13362,-725339.0
Tyler Perry,17202,40184721.0
Feng Xiaogang,14044,18786960.0
Bruce McDonald,16725,-668424.0
Tyler Perry,16555,21609243.0
Bruce Campbell,1961,-1326934.0
Ben Garant,10090,10342161.0
Les Mayfield,14396,-9662523.0
David Dhawan,27298,588483.0
Dylan Avery,22887,0.0
Charles Ferguson,12901,-568377.0
Ridley Scott,348,93931801.0
Francis Ford Coppola,28,51971511.0
George Miller,9659,99600000.0
Robert Wise,152,104000000.0
Lewis Gilbert,698,176300000.0
Terry Jones,583,16045115.0
Sylvester Stallone,1367,193182160.0
Tinto Brass,9453,5938120.0
Don Coscarelli,9638,11688469.0
Don Siegel,10734,35000000.0
Gary Nelson,9570,15841901.0
David Lowell Rich,29723,-984312.0
Robert Benton,12102,98260000.0
Steven Spielberg,11519,-3244258.0
Peter Yates,20283,17700000.0
Carroll Ballard,17264,35099643.0
James Cameron,218,71971200.0
Steven Spielberg,87,305000000.0
Ivan Reitman,620,265212467.0
Joe Dante,927,142083102.0
Wolfgang Petersen,34584,-6841192.0
Martin Brest,90,301360478.0
MiloÅ¡ Forman,279,33973029.0
John G. Avildsen,1885,82815558.0
Wes Craven,377,23704513.0
Richard Fleischer,9610,13042035.0
Peter Hyams,4437,12400657.0
David Lynch,841,-9074310.0
Robert Zemeckis,9326,76572238.0
Hugh Wilson,9336,76698894.0
Leonard Nimoy,157,69000000.0
Herbert Ross,1788,71835402.0
Alex Cox,13820,800000.0
John Carpenter,9663,6744356.0
Neal Israel,12309,32435947.0
John Hughes,15144,17186027.0
Roland JoffÃ©,625,20300291.0
Thom Eberhardt,18462,11418922.0
Nick Castle,11884,13733290.0
John Guillermin,24264,-19221647.0
Ron Howard,2619,61821334.0
Wim Wenders,655,435023.0
Brian De Palma,11507,-1198060.0
Richard Benjamin,16969,13348988.0
Francis Ford Coppola,2148,-32071279.0
David Zucker,8764,11458340.0
Jerry Zucker,8764,11458340.0
Jim Abrahams,8764,11458340.0
Albert Magnoli,13763,61192977.0
Joseph Zito,15379,20262411.0
Barry Levinson,11393,19951979.0
Fritz Kiersch,10823,13200000.0
David Lean,15927,19187653.0
Walter Hill,14746,-6410710.0
Jonathan Demme,24128,3778922.0
Douglas Cheek,23730,2162497.0
Luca Bercovici,18498,34000000.0
Willard Huyck,11221,1265302.0
Russell Mulcahy,26178,-4699000.0
Woody Allen,12762,2600497.0
Richard Marquand,1892,540350000.0
Brian De Palma,111,40884703.0
Irvin Kershner,36670,124000000.0
John Glen,700,156200000.0
Richard Lester,9531,36800000.0
John Landis,1621,49800000.0
John Badham,860,67567667.0
Harold Ramis,11153,46399552.0
Joe Alves,17692,67487055.0
Clint Eastwood,10650,45642693.0
Paul Brickman,9346,57341777.0
Philip Kaufman,9549,-5500000.0
Burny Mattinson,14813,18000000.0
Francis Ford Coppola,227,15697647.0
Bob Clark,19698,27259266.0
Barbra Streisand,10269,18400000.0
John Badham,6341,20313354.0
David Cronenberg,11336,10766616.0
Adrian Lyne,535,88921203.0
George Miller,15301,19450919.0
Joe Dante,15301,19450919.0
John Landis,15301,19450919.0
Steven Spielberg,15301,19450919.0
Francis Ford Coppola,232,-7505520.0
Sylvester Stallone,10805,42892670.0
Steve Carver,14854,7232628.0
Richard Franklin,10576,29725000.0
David Cronenberg,837,-3831561.0
Ralph Bakshi,15035,-439117.0
Douglas Trumbull,15050,-4780540.0
Michael Mann,26198,-2338243.0
Jack Clayton,24808,-13343913.0
Mark Rosman,40229,10179986.0
Lamont Johnson,26978,1500000.0
David Fincher,807,294311859.0
John Lasseter,862,331958736.0
Bryan Singer,629,17341568.0
Mel Gibson,197,138000000.0
Martin Campbell,710,294194034.0
Joe Johnston,8844,197797249.0
John McTiernan,1572,276101666.0
Roger Donaldson,9348,78000000.0
Terry Gilliam,63,139340000.0
Ron Howard,568,303237933.0
Michael Bay,9737,122407024.0
Eric Goldberg,10530,291079773.0
Mike Gabriel,10530,291079773.0
Michael Mann,949,127436818.0
Richard Linklater,76,3035405.0
Danny Cannon,9482,23493481.0
Joel Schumacher,414,236529144.0
Martin Scorsese,524,64112375.0
Chris Noonan,9598,224134910.0
Brad Silberling,8839,237928194.0
Alexandre Rockwell,5,300000.0
Allison Anders,5,300000.0
Quentin Tarantino,5,300000.0
Robert Rodriguez,5,300000.0
Kevin Reynolds,9804,89218220.0
Steve Oedekerk,9273,182385533.0
Clint Eastwood,688,158016617.0
Mike Figgis,451,46200000.0
Irwin Winkler,1642,1084279658.0
Robert Longo,9886,-6924280.0
Robert Rodriguez,8068,18405445.0
Jon Turteltaub,2064,165057016.0
Gus Van Sant,577,1284514.0
Geoff Murphy,3512,44324083.0
Renny Harlin,1408,-79482678.0
Paul W.S. Anderson,9312,104195920.0
Ang Lee,4584,118500000.0
Tamra Davis,11017,16488734.0
Bryan Spicer,9070,51000000.0
Barry Sonnenfeld,8012,84851622.0
Richard Donner,9691,-19696928.0
Sam Raimi,12106,-13447540.0
Rachel Talalay,9067,-18400000.0
F. Gary Gray,10634,24715918.0
Tim Robbins,687,28363635.0
Tony Scott,8963,104387195.0
Paul Verhoeven,10802,-24649246.0
Woody Allen,11448,-8300000.0
Alfonso ArÃ¡u,9560,30012507.0
Brett Leonard,9271,-5952000.0
Gregory Widen,11980,8.0
Joseph Ruben,11517,-24568887.0
Michael Caton-Jones,11780,3596911.0
Iain Softley,10428,-12436272.0
Oliver Stone,10858,-30318235.0
Jerry Zucker,6520,72600435.0
Herbert Ross,9382,2450000.0
Joe Chappelle,10987,10116634.0
Andrew Sipes,11859,-38465523.0
Kevin Smith,2293,-5999998.0
Rob Reiner,9087,45879496.0
Michael Moore,1775,-10821896.0
