production_companies,id,profit
Cube Vision,168530,128997819.0
Rainforest Films,168530,128997819.0
Relativity Media,168530,128997819.0
Universal Pictures,168530,128997819.0
Ghoulardi Film Company,171274,-8889025.0
Warner Bros.,171274,-8889025.0
Di Bonaventura Pictures,137094,-9450893.0
Etalon film,137094,-9450893.0
Mace Neufeld Productions,137094,-9450893.0
Paramount Pictures,137094,-9450893.0
Skydance Productions,137094,-9450893.0
Anton Capital Entertainment (ACE),225574,172809600.0
Canal+,225574,172809600.0
Silver Pictures,225574,172809600.0
StudioCanal,225574,172809600.0
TF1 Films Production,225574,172809600.0
Blacklab Entertainment,206487,-2500000.0
Screen Australia,206487,-2500000.0
Screen Queensland,206487,-2500000.0
Wolfhound Pictures,206487,-2500000.0
Chernin Entertainment,154400,6058381.0
Fox Searchlight Pictures,154400,6058381.0
Columbia Pictures,97020,119379423.0
Metro-Goldwyn-Mayer (MGM),97020,119379423.0
Strike Entertainment,97020,119379423.0
Alcon Entertainment,157353,3039258.0
DMG Entertainment,157353,3039258.0
Straight Up Films,157353,3039258.0
Syncopy,157353,3039258.0
LBI Productions,193610,156781193.0
Twentieth Century Fox Film Corporation,193610,156781193.0
20th Century Fox,82703,127912430.0
AR Films,189,-25592384.0
Aldamisa Entertainment,189,-25592384.0
Demarest Films,189,-25592384.0
Miramax Films,189,-25592384.0
Troublemaker Studios,189,-25592384.0
Blue Sky Studios,172385,397188435.0
Twentieth Century Fox Animation,172385,397188435.0
Conundrum Entertainment,100042,129837010.0
New Line Cinema,100042,129837010.0
Red Granite Pictures,100042,129837010.0
Universal Pictures,100042,129837010.0
Columbia Pictures,152760,84984035.0
Fox 2000 Pictures,152760,84984035.0
Obelisk Productions,152760,84984035.0
Smokehouse Pictures,152760,84984035.0
Studio Babelsberg,152760,84984035.0
3 Arts Entertainment,227306,98442937.0
Jolie Pas,227306,98442937.0
Legendary Pictures,227306,98442937.0
Celador Films,273895,46787908.0
Cloud Eight Films,273895,46787908.0
Harpo Films,273895,46787908.0
PathÃ©,273895,46787908.0
Plan B Entertainment,273895,46787908.0
Metafilms,265177,-1405930.0
SODEC,265177,-1405930.0
Super Ã‰cran,265177,-1405930.0
TÃ©lÃ©film Canada,265177,-1405930.0
Fox Searchlight Pictures,228970,37501541.0
Pacific Standard,228970,37501541.0
Constantin Film International,76649,-12168369.0
Don Carmody Productions,76649,-12168369.0
FilmDistrict,76649,-12168369.0
Impact Pictures,76649,-12168369.0
TriStar Pictures,76649,-12168369.0
Relativity Media,239571,9926213.0
Columbia Pictures,196867,68821816.0
Overbrook Entertainment,196867,68821816.0
Sony Pictures Entertainment (SPE),196867,68821816.0
Chatrone,228326,47437106.0
Reel FX Creative Studios,228326,47437106.0
Twentieth Century Fox Animation,228326,47437106.0
Twentieth Century Fox Film Corporation,228326,47437106.0
Chernin Entertainment,239563,41837234.0
Crescendo Productions,239563,41837234.0
Goldenlight Films,239563,41837234.0
The Weinstein Company,239563,41837234.0
Bandito Brothers,136797,137277636.0
DreamWorks SKG,136797,137277636.0
Electronic Arts,136797,137277636.0
Reliance Entertainment,136797,137277636.0
Touchstone Pictures,136797,137277636.0
Amblin Entertainment,228194,66880821.0
Harpo Films,228194,66880821.0
Imagenation Abu Dhabi FZ,228194,66880821.0
Participant Media,228194,66880821.0
Reliance Entertainment,228194,66880821.0
Laika Entertainment,170687,48255770.0
Electric City Entertainment,87093,18883511.0
Silverwood Films,87093,18883511.0
The Weinstein Company,87093,18883511.0
Tim Burton Productions,87093,18883511.0
Aperture Entertainment,241254,248586800.0
Emmett/Furla Films,241254,248586800.0
Grindstone Entertainment Group,241254,248586800.0
Oasis Films,241254,248586800.0
Automatik Entertainment,242095,-3399104.0
Low Spark Films,242095,-3399104.0
Broken Road Productions,216282,110602194.0
New Line Cinema,216282,110602194.0
Village Roadshow Pictures,216282,110602194.0
DisneyToon Studios,218836,101165787.0
Prana Animation Studios,218836,101165787.0
Prana Studios,218836,101165787.0
Walt Disney Pictures,218836,101165787.0
Albert S. Ruddy Productions,144336,-17491482.0
Crave Films,144336,-17491482.0
Open Road Films,144336,-17491482.0
QED International,144336,-17491482.0
Roth Films,144336,-17491482.0
Screen Gems,136835,40630415.0
Sony Pictures,136835,40630415.0
BSM Studio,284293,36797583.0
Backup Media,284293,36797583.0
Big Indie Pictures,284293,36797583.0
Killer Films,284293,36797583.0
Legendary Pictures,256274,35100000.0
Annapurna Pictures,87492,-11903700.0
Likely Story,87492,-11903700.0
Media Rights Capital,87492,-11903700.0
Bluegrass Films,226857,14077920.0
Fake Empire,226857,14077920.0
Universal Pictures,226857,14077920.0
Blue-Tongue Films,157845,-9954577.0
FilmNation Entertainment,157845,-9954577.0
Porchlight Films,157845,-9954577.0
Screen Australia,157845,-9954577.0
Screen NSW,157845,-9954577.0
Screen Gems,184098,46181428.0
Silver State Production Services,184098,46181428.0
Will Packer Productions,184098,46181428.0
Alliance Films,271674,-5895284.0
Canal+,271674,-5895284.0
Qwerty Films,271674,-5895284.0
Scope Pictures,271674,-5895284.0
TF1 Droits Audiovisuels,271674,-5895284.0
FilmDistrict,187596,-14940791.0
Lakeshore Entertainment,187596,-14940791.0
Sidney Kimmel Entertainment,187596,-14940791.0
Evergreen Media Group,250546,248773813.0
New Line Cinema,250546,248773813.0
RatPac-Dune Entertainment,250546,248773813.0
The Safran Company,250546,248773813.0
Hopscotch Films,100241,6154592.0
Lakeshore Entertainment,100241,6154592.0
Lionsgate,100241,6154592.0
Sidney Kimmel Entertainment,100241,6154592.0
Treehouse Pictures,225565,18049082.0
Lionsgate,200505,1831145.0
Summit Entertainment,200505,1831145.0
Canal+,254473,40896829.0
CinÃ©+,254473,40896829.0
D8,254473,40896829.0
EuropaCorp,254473,40896829.0
Causeway Films,242224,4676471.0
Screen Australia,242224,4676471.0
Smoking Gun Productions,242224,4676471.0
South Australian Film Corporation,242224,4676471.0
Gary Sanchez Productions,226486,80525432.0
New Line Cinema,226486,80525432.0
Village Roadshow Pictures,137321,-29199769.0
Warner Bros.,137321,-29199769.0
Weed Road Pictures,137321,-29199769.0
HanWay Films,241848,-2632839.0
Snoot Entertainment,241848,-2632839.0
Fear of God Films,256917,-6979977.0
Hopscotch Features,256917,-6979977.0
RatPac Entertainment,256917,-6979977.0
Seven Group Holdings,256917,-6979977.0
Seven West Media,256917,-6979977.0
BH Tilt,171424,1833445.0
Dragonfly Entertainment,171424,1833445.0
Sobras International Pictures,171424,1833445.0
Top Hat Releasing,171424,1833445.0
Worldview Entertainment,171424,1833445.0
21 Laps Entertainment,218778,72654149.0
"Jim Henson Company, The",218778,72654149.0
Walt Disney Pictures,218778,72654149.0
21 Laps Entertainment,239678,21496320.0
Spring Creek Productions,239678,21496320.0
Warner Bros.,239678,21496320.0
EuropaCorp,264656,-13570011.0
Ithaca Pictures,264656,-13570011.0
The Javelina Film Company,264656,-13570011.0
Altitude Film Entertainment,230179,-1000000.0
Film House Germany,230179,-1000000.0
Head Gear Films,230179,-1000000.0
Ketchup Entertainment,230179,-1000000.0
Metrol Technology,230179,-1000000.0
Warner Bros.,209451,27347013.0
Olive Bridge Entertainment,222899,36502684.0
Rainforest Films,222899,36502684.0
"Screen Gems, Inc.",222899,36502684.0
Walt Disney Pictures,198185,13307627.0
Double Feature Films,231576,-16701.0
Wild Bunch,231576,-16701.0
Worldview Entertainment,231576,-16701.0
Bad Robot,244539,-5269345.0
KGB Media,244539,-5269345.0
Paper Street Films,244539,-5269345.0
Park Pictures,244539,-5269345.0
Creative Scotland,97370,-7919749.0
FilmNation Entertainment,97370,-7919749.0
Nick Wechsler Productions,97370,-7919749.0
Scottish Screen,97370,-7919749.0
UK Film Council,97370,-7919749.0
Rob Thomas Productions,177494,-2514873.0
Warner Bros.,177494,-2514873.0
Warner Bros. Interactive Entertainment,177494,-2514873.0
Hearst Entertainment Productions,235260,45800064.0
LightWorkers Media,235260,45800064.0
WhiteFlame Productions,242042,-5984929.0
DC Comics,217993,1655325.0
DC Entertainment,217993,1655325.0
Warner Bros. Animation,217993,1655325.0
Le Pacte,157834,-7729294.0
MediaPro Pictures,157834,-7729294.0
Voltage Pictures,157834,-7729294.0
Zanuck Independent,157834,-7729294.0
Zephyr Films,157834,-7729294.0
Affirm Films,232679,15127963.0
Mandalay Pictures,232679,15127963.0
Decoding Annie Parker,177047,-1951610.0
Media House Capital,177047,-1951610.0
Ozymandias Productions,177047,-1951610.0
Unified Pictures,177047,-1951610.0
Exclusive Media Group,193612,17634867.0
Hammer Film Productions,193612,17634867.0
Travelling Picture Show Company,193612,17634867.0
Demarest Films,157849,16554855.0
Film4,157849,16554855.0
FilmNation Entertainment,157849,16554855.0
Lionsgate,157849,16554855.0
Senator Film Produktion,157849,16554855.0
Fox International Productions,282813,7365435.0
Sahara Productions,282813,7365435.0
Silvatar Media,282813,7365435.0
C.G. Cinema,246860,-5046000.0
CAB Productions,246860,-5046000.0
Pallas Film,246860,-5046000.0
Bluegrass Films,245916,-2549154.0
The Combine,245916,-2549154.0
Fewlas Entertainment,254191,-990682.0
A24,210479,2635300.0
IM Global,210479,2635300.0
Shoebox Films,210479,2635300.0
Alcon Entertainment,227735,16424533.0
Boxing Cat Films,227735,16424533.0
Color Force,227735,16424533.0
Alliance Films,288158,25501323.0
Exclusive Media Group,288158,25501323.0
Hammer Film Productions,288158,25501323.0
Talisman Productions,288158,25501323.0
Vertigo Entertainment,288158,25501323.0
Buena Vista,145220,30383113.0
Disney,145220,30383113.0
A24,246403,-973295.0
Demarest Films,246403,-973295.0
Phase 4 Films,246403,-973295.0
SModcast Pictures,246403,-973295.0
Lascaux Films,286521,-4979079.0
Latitude Productions,286521,-4979079.0
Revelations Entertainment,286521,-4979079.0
Roth Films,236751,89332962.0
Screen Gems,236751,89332962.0
TriStar Pictures,236751,89332962.0
Millennium Films,188207,-8720548.0
ASIG Productions,253235,-4687613.0
Castle Rock Entertainment,253235,-4687613.0
Envision Entertainment,253235,-4687613.0
A24,244566,-2311727.0
Abbolita Productions,244566,-2311727.0
Destro Films,244566,-2311727.0
Starstream Entertainment,244566,-2311727.0
Maipo Film- og TV Produksjon,230266,-500000.0
Worldview Entertainment,244783,-5967749.0
Black Light District,252171,-605000.0
Logan Pictures,252171,-605000.0
Say Ahh Productions,252171,-605000.0
SpectreVision,252171,-605000.0
Automatik Entertainment,210947,-196821.0
Panorama Films,210947,-196821.0
TÃ©lÃ©film Canada,210947,-196821.0
Relativity Media,241771,7618727.0
Affirm Films,252680,5429707.0
FourBoys Entertainment,252680,5429707.0
Provident Films,252680,5429707.0
Pure Flix Entertainment,252680,5429707.0
TriStar Pictures,252680,5429707.0
Panay Films,238603,32300000.0
Walt Disney Studios Motion Pictures,238603,32300000.0
Paramount Pictures,284536,14171130.0
Winkler Films,284536,14171130.0
Max Films Productions,209185,-9269982.0
Morag Loves Company,209185,-9269982.0
Dreambridge Films,157847,-1634533.0
Muskat Filmed Properties,157847,-1634533.0
Rough House Pictures,157847,-1634533.0
Worldview Entertainment,157847,-1634533.0
Benaroya Pictures,270654,14500000.0
Miscellaneous Entertainment,270654,14500000.0
PalmStar Entertainment,270654,14500000.0
Traverse Media,270654,14500000.0
XYZ Films,270654,14500000.0
Aegis Film Fund,157099,-4924857.0
Altus Productions,157099,-4924857.0
Ealing Metro International,157099,-4924857.0
Occupant Entertainment,157099,-4924857.0
Pure Flix Entertainment,249660,12789000.0
Davis Entertainment,79316,29433975.0
TSG Entertainment,79316,29433975.0
Twentieth Century Fox Film Corporation,79316,29433975.0
BBC Films,282296,-986214.0
Cohen Media Group,282296,-986214.0
Deux Chevaux Films,282296,-986214.0
Arcadia Motion Pictures,251321,-7946914.0
Buffalo Gal Pictures,251321,-7946914.0
Wanda VisiÃ³n S.A.,251321,-7946914.0
BBC Films,262340,17100000.0
BocFlix,262340,17100000.0
That's Nice Films,262340,17100000.0
Lucasfilm,11,764398007.0
Twentieth Century Fox Film Corporation,11,764398007.0
Danjaq,691,171438673.0
Eon Productions,691,171438673.0
Metro-Goldwyn-Mayer (MGM),691,171438673.0
Walt Disney Productions,11319,70015869.0
United Artists,703,34251425.0
Columbia Pictures Corporation,840,283788635.0
EMI Films,840,283788635.0
Julia Phillips and Michael Phillips Productions,840,283788635.0
Joseph E. Levine Productions,5902,28750000.0
Andor Films,11940,12500000.0
Columbia Pictures,11940,12500000.0
Paramount Pictures,11009,233613184.0
Robert Stigwood Organization (RSO),11009,233613184.0
Crossbow Productions,12535,27663038.0
Twentieth Century Fox Film Corporation,12535,27663038.0
Malpaso Productions,17689,20914658.0
Warner Bros.,17689,20914658.0
Warner Bros.,11586,16749142.0
Universal Pictures,7227,24000000.0
American Film Institute (AFI),985,6990000.0
Libra Films,985,6990000.0
Dino de Laurentiis Cinematografica,12707,8717854.0
Film Properties International N.V.,38985,-10000000.0
Paramount Pictures,38985,-10000000.0
Universal Pictures,38985,-10000000.0
Australian Film Commission,72277,448000.0
Arachnid Productions Ltd.,30315,16500000.0
20th Century Fox,16220,7800000.0
Blood Relations Co.,12262,24770000.0
Dune Entertainment,19995,2544505847.0
Ingenious Film Partners,19995,2544505847.0
Lightstorm Entertainment,19995,2544505847.0
Twentieth Century Fox Film Corporation,19995,2544505847.0
A Band Apart,16869,249131050.0
Universal Pictures,16869,249131050.0
Visiona Romantica,16869,249131050.0
Zehnte Babelsberg,16869,249131050.0
Lakeshore Entertainment,12437,56327197.0
Screen Gems,12437,56327197.0
Sketch Films,12437,56327197.0
UW3 Film Productions,12437,56327197.0
Heyday Films,767,683959197.0
Warner Bros.,767,683959197.0
Pixar Animation Studios,14160,556342744.0
Walt Disney Pictures,14160,556342744.0
Bad Robot,13475,235680446.0
MavroCine Pictures GmbH & Co. KG,13475,235680446.0
Paramount Pictures,13475,235680446.0
Spyglass Entertainment,13475,235680446.0
Columbia Pictures,534,171353001.0
The Halcyon Company,534,171353001.0
Warner Bros.,534,171353001.0
Wonderland Sound and Vision,534,171353001.0
Block / Hanson,17654,180819611.0
Canadian Film or Video Production Tax Credit (CPTC),17654,180819611.0
Key Creatives,17654,180819611.0
TriStar Pictures,17654,180819611.0
WingNut Films,17654,180819611.0
Internationale Filmproduktion Blackbird Dritte,10528,434028679.0
Silver Pictures,10528,434028679.0
Village Roadshow Pictures,10528,434028679.0
Warner Bros.,10528,434028679.0
Wigram Productions,10528,434028679.0
Dune Entertainment III,19913,53222734.0
Fox Searchlight Pictures,19913,53222734.0
Watermark,19913,53222734.0
Blue Sky Studios,8355,796686817.0
Twentieth Century Fox Animation,8355,796686817.0
Green Hat Films,18785,424270619.0
IFP Westcoast Erste,18785,424270619.0
Legendary Pictures,18785,424270619.0
Warner Bros.,18785,424270619.0
DC Comics,13183,55258983.0
Lawrence Gordon Productions,13183,55258983.0
Legendary Pictures,13183,55258983.0
Paramount Pictures,13183,55258983.0
Warner Bros.,13183,55258983.0
Centropolis Entertainment,14161,569653595.0
Columbia Pictures,14161,569653595.0
Farewell Productions,14161,569653595.0
The Mark Gordon Company,14161,569653595.0
Arc Productions,12244,18428063.0
Focus Films,12244,18428063.0
Relativity Media,12244,18428063.0
Starz Animation,12244,18428063.0
Tim Burton Productions,12244,18428063.0
Columbia Pictures,13448,206613439.0
Imagine Entertainment,13448,206613439.0
Panorama Films,13448,206613439.0
Skylark Productions,13448,206613439.0
Walt Disney Animation Studios,10198,162045765.0
Walt Disney Pictures,10198,162045765.0
Alcon Entertainment,22881,280208309.0
Left Tackle Pictures,22881,280208309.0
Zucker/Netter Productions,22881,280208309.0
Columbia Pictures,19908,78791382.0
Imprint Entertainment,18239,659827462.0
Maverick Films,18239,659827462.0
Summit Entertainment,18239,659827462.0
Sunswept Entertainment,18239,659827462.0
Temple Hill Entertainment,18239,659827462.0
Flower Films (II),10184,137259441.0
Internationale Filmproduktion Blackswan,10184,137259441.0
New Line Cinema,10184,137259441.0
Di Bonaventura Pictures,14869,127469017.0
Hasbro,14869,127469017.0
Kontsept Film Company,14869,127469017.0
Paramount Pictures,14869,127469017.0
Spyglass Entertainment,14869,127469017.0
Kurtzman/Orci,18240,277375031.0
Mandeville Films,18240,277375031.0
Touchstone Pictures,18240,277375031.0
Lakeshore Entertainment,20943,167298907.0
Relativity Media,20943,167298907.0
Columbia Pictures,22794,142988466.0
Sony Pictures Animation,22794,142988466.0
American Empirical Pictures,10315,6471023.0
Indian Paintbrush,10315,6471023.0
Regency Enterprises,10315,6471023.0
Twentieth Century Fox Animation,10315,6471023.0
Twentieth Century Fox Film Corporation,10315,6471023.0
Focus Features,14836,64596398.0
Laika Entertainment,14836,64596398.0
1492 Pictures,18360,263106170.0
